Pilar,ID-PILAR,Authors,Title,Year,INDICE PARAMÉTRICO,Abstract,Author Keywords
,6,"Manisha, Mantri A.",An augmented reality application for basic mathematics: Teaching and assessing kids' learning efficiency,2019,"0,8731884636","Modern education system emphasizes the important role of mathematics making it a subject of significant value. However, most of the students do not have an understanding of the subject even from the basic level as kids are afraid to learn math from childhood itself. The interactive technology known as augmented reality has the potential to create an effective solution to overcome the fear in kids by making kids friendly applications. Although a lot of efforts have been put by researchers to develop applications to circumvent the aforementioned issues, the problem still remains. The major problem while making such applications is the productivity or the efficiency of those applications in achieving the task at hand. This work reports the augmented reality application named Mathify to mitigate the problems faced by kids in learning the very base of math i.e. counting along with an assessment phase to check the learning efficiency of the child. The game has successfully been deployed and assessed on kids in the age group of 3-5 years. The results show that Mathify is a well-designed learning application with equal elements of entertainment and education. For future work, there will be a number of interactive phases to teach and access a variety of mathematical concepts. © 2019 IEEE.",AR in mathematics; Augmented reality; Basic mathematics; Game-based learning; Mathify
,6,"Wang C.-H., Tsai N.-H., Lu J.-M., Wang M.-J.J.",Usability evaluation of an instructional application based on Google Glass for mobile phone disassembly tasks,2019,"0,4058690054","This study aims at comparing a Google Glass-based instructional application with a printed manual in mobile phone disassembly tasks. Thirty participants (15 males and 15 females) were recruited to perform tasks via three types of instructional methods (Google Glass-based augmented reality, Google Glass-based video, and a printed manual). The objective measures of performance (task completion time, error counts), and the subjective measures (NASA-Task Load Index, system usability scale) were considered. Additionally, visual fatigue was assessed by critical flicker fusion frequency and near point accommodation. According to the findings, although the printed manual method produced better results regarding mental workload and system usability, the augmented reality method improved error reduction and efficiency. Furthermore, the participants indicated that the displayed animations were helpful in locating the exact work-pieces. The augmented reality method is believed to be a potential alternative to printed manuals in mobile disassembly tasks. © 2019 Elsevier Ltd",Augmented reality; Google glass; Usability; Visual fatigue
Simulación,7,"Yasir A.S.H.M., Mohamed N.M.Z.N.",Productivity and efficiency improvement using witness simulation and ergonomic study in automotive assembly line,2017,"0,1710889938","The most crucial part of manufacturing industry is the assembly line because it will determine the efficiency and the productivity of the companies. There are many aspects of improvement that can be executed to achieve optimum efficiency and productivity of production system. This paper is focusing on the 2 factor of improving the automotive assembly line. First objective is to study the ergonomic level and second objective is to improve the assembly line balancing. An ergonomic system in automotive assembly line plays a vital role to lower the risk of injury of musculoskeletal disorder (MSD) among employees. The assembly line can be improved such in many ways, for example, the arrangement of working layout, the height of the workplace and how the worker is handling the piece part. All of these are imperative to increase the efficiency of employees. The research was conducted at an ABC automotive company in Pahang, Malaysia. The existing productivity and efficiency of assembly line was studied. The study involves a total of four main stations on the assembly line. The increment percentage of labor and station efficiencies is tabulate to show the comparison before and after layout improvement was done.",Efficiency; Line balancing; Musculoskeletal disorder (MSD); Productivity; WITNESS
,7,"Wienforth B., Knieb A., Böttcher U., Herrmann A., Sieling K., Taube F., Kage H.",Evaluating Bioenergy Cropping Systems towards Productivity and Resource Use Efficiencies: An Analysis Based on Field Experiments and Simulation Modelling,2018,"0,3559836546","Silage maize (Zea mays L.) is the dominating energy crop for biogas production due to its high biomass yield potential, but alternatives are currently being discussed to avoid environmental problems arising from maize grown continuously. This study evaluates the productivity and resource use efficiency of different bioenergy crops and cropping systems using experimental and simulation modelling derived data. The field experiment consisted of two years, two sites differing in soil texture and soil water availability, different cropping systems and increasing nitrogen (N) supply. Continuous (two years) perennial ryegrass and two crop rotations including winter cover crops (double cropping system) and combining C4 and C3 crops were compared with continuous maize (maize–maize). The productivity of the crops and cropping systems in terms of dry matter (DM) yield was analyzed with respect to the fraction of light interception and light use efficiency (LUE). In addition, water use and water use efficiency (WUE), N uptake, and N use efficiency (NUE) were quantified. DM yield of the double cropping system was similar to that of continuous maize, due to a prolonged leaf area duration, compensating for the intrinsic lower LUE of C3 crops. Perennial ryegrass was less productive than the other crops/cropping systems. Nitrogen uptake and consequently N demand of perennial ryegrass and the C3 crops of the crop rotations were higher than for maize–maize. Groundwater recharge was mainly site-dependent, but was at both sites higher for maize than for the crop rotations or the perennial ryegrass system. Our results indicate that, in terms of biomass productivity, optimized rotations are feasible alternatives to maize–maize, but trade-offs exist in terms of water and N use efficiency. © 2018 by the authors.",Bioenergy; Biomass; Cropping systems; Grasses; Maize; Nitrogen use efficiency; Water use efficiency; Wheat
,7,"Sobottka T., Kamhuber F., Rössler M., Sihn W.",Hybrid simulation-based optimization of discrete parts manufacturing to increase energy efficiency and productivity,2018,"0,12250989","This presented research comprises the development of an optimization module for use in a novel production optimization tool - similar in function but not mode of operation to an Advanced Planning System -, with energy efficiency incorporated into its goal system. The optimization features a hybrid-simulation of production systems as an evaluation function. A hybrid simulation has been developed and presented in preceding publications, in order to enable a sufficient consideration of interactions between material flow and the thermal-physical behavior of the production system. The size of the search space for the complex optimization problem necessitates a customized two-phase-optimization method, which is based on a Genetic Algorithm, with the consideration of linear constraints and extended customizations. The results, obtained in a case study featuring a food production facility, show energy savings of around 20 percent together with significant productivity gains. © 2018 Elsevier B.V. All rights reserved.",case study; energy efficiency; hybrid simulation; metaheuristics; optimization; production planning; sustainable manufacturing
,7,"You Z.-Q., Han X.-P., Hadzibeganovic T.",The role of research efficiency in the evolution of scientific productivity and impact: An agent-based model,2016,"0,4196224187","We introduce an agent-based model to investigate the effects of production efficiency (PE) and hot field tracing capability (HFTC) on productivity and impact of scientists embedded in a competitive research environment. Agents compete to publish and become cited by occupying the nodes of a citation network calibrated by real-world citation datasets. Our Monte-Carlo simulations reveal that differences in individual performance are strongly related to PE, whereas HFTC alone cannot provide sustainable academic careers under intensely competitive conditions. Remarkably, the negative effect of high competition levels on productivity can be buffered by elevated research efficiency if simultaneously HFTC is sufficiently low. © 2015 Elsevier B.V. All rights reserved.",Academic competition; Agent-based model; Complex networks; Productivity and impact; Research efficiency
,7,"Golabchi A., Han S., AbouRizk S., Kanerva J.",Micro-motion level simulation for efficiency analysis and duration estimation of manual operations,2016,"0,6878677326","Due to the labour-intensiveness of the construction industry, accurate estimation of cycle time of manual activities is essential for reliable planning and scheduling of operations. Labour productivity study is used in current practice to obtain the required cycle time of manual tasks. However, the reliability of labour productivity study in estimating durations of manual activities is inhibited by its dependence on various factors which change with the different working conditions of construction jobsites and the difficulties associated with measuring productivity. This study thus investigates the use of a predetermined motion time system (PMTS) for modelling manual construction operations for cycle time estimation and efficiency evaluation. A motion-level simulation approach is developed by integrating PMTS into discrete-event simulation (DES) modelling, providing an automated and simple-to-use method of analysing manual tasks. As a case study, manual construction operations from a construction jobsite with different levels of repetitiveness are modelled, and the actual and simulated cycle times are compared and analysed. The results confirm the effectiveness of a PMTS-based simulation approach to modelling manual construction operations and its reliability in estimating the duration of manual tasks. © 2016 Elsevier B.V.",Activity duration; Construction labour; Cycle time estimation; Manual task; MODAPTS; Predetermined motion time system (PMTS); Simulation modelling; Worker efficiency
,7,"Jaffrey V., Mohamed N.M.Z.N., Rose A.N.M.",Improvement of productivity in low volume production industry layout by using witness simulation software,2017,"0,003515112174","In almost all manufacturing industry, increased productivity and better efficiency of the production line are the most important goals. Most factories especially small scale factory has less awareness of manufacturing system optimization and lack of knowledge about it and uses the traditional way of management. Problems that are commonly identified in the factory are a high idle time of labour and also small production. This study is done in a Small and Medium Enterprises (SME) low volume production company. Data collection and problems affecting productivity and efficiency are identified. In this study, Witness simulation software is being used to simulate the layout and the output is focusing on the improvement of layout in terms of productivity and efficiency. In this study, the layout is rearranged by reducing the travel time from a workstation to another workstation. Then, the improved layout is modelled and the machine and labour statistic of both, original and improved layout is taken. Productivity and efficiency are calculated for both layout and then being compared. © 2017 Published under licence by IOP Publishing Ltd.",
,7,"Dang T.T., Schoesser B., Thewes M., Koenig M.",Evaluation of productivities influenced by disturbances and different soil compositions in microtunnelling using process simulation,2018,"0,6686707464","In microtunnelling, productivity is often greatly reduced due to stoppages caused by breakdowns (e.g. due to technical failures, accidents or difficult soil conditions) or organisational shortcomings. Hence, there is a need for a better understanding of the construction process and the factors that influence productivity in order to increase the efficiency of microtunnel boring machines. In this study, a flexible simulation module called MiSAS (Microtunnelling: Statistics, Analysis and Simulation) was developed for analysing these processes and identifying the influence of disturbances and different soil compositions on the productivity of microtunnelling operations. In view of these objectives, a model describing the microtunnelling process was created using the Systems Modelling Language (SysML). Subsequently, the simulation software AnyLogic was used to apply the MiSAS based on the SysML formalisation. The implementation of the proposed methodologies utilises discrete event simulation (DES) and system dynamic (SD) modelling. An actual project in the city of Recklinghausen, Germany was used to validate and evaluate the impact of disturbances and different soil compositions on productivity. © 2018 Elsevier Ltd","Microtunnel boring machines (MTBM); Microtunnelling: Statistics, Analysis and Simulation (MiSAS) module; SysML simulation model"
,7,"Golabchi A., Han S., AbouRizk S., Kanerva J.",Simulation-based analysis of operational efficiency & safety in a virtual environment,2016,"0,4533838524","Effective evaluation of the productivity and safety of manual operations is essential for successful planning of operations as well as for workplace design. However, actions employed by production planners to improve productivity might adversely impact the ergonomic safety of workers. To address this issue, methods and tools are required that enable simultaneous evaluation of the efficiency and safety of operations. Thus, this study proposes an approach that integrates predetermined motion time systems and ergonomic assessment into a discrete-event simulation environment, and uses inputs obtained from point cloud and 3D models of a workplace to analyze both the productivity and ergonomic safety of manual operations. The proposed approach facilitates the evaluation and improvement of efficiency and ergonomic safety of manual tasks by automating the analysis and eliminating the need for onsite measurements and observations, all without the need for extensive prior knowledge regarding how PMTSs and ergonomic assessment methods work. © 2016 IEEE.",
,7,"Golabchi A., Han S., AbouRizk S.",A simulation and visualization-based framework of labor efficiency and safety analysis for prevention through design and planning,2018,"0,3740552758","Considering the physically demanding nature of manual tasks in the construction industry, an effective approach to mitigating ergonomic risks is to prevent the unsafe working conditions proactively during design and planning, also known as Prevention through Design (PtD). However, there is a lack of approaches for identifying the potential ergonomic risks of a proposed design that can effectively address designers' lack of familiarity with ergonomic risks and understanding of the PtD concept and its implementation. Furthermore, it is difficult to evaluate the impact of ergonomic interventions on productivity and vice versa using available tools. Thus, an integrated approach to PtD is proposed by developing a comprehensive framework that uses simulation modeling, coupled with Predetermined Motion Time Systems (PMTS) and ergonomic and biomechanical assessment, as well as workplace visualization, in order to incorporate both productivity and safety analysis into the design process. The results of implementing the proposed approach indicate its effectiveness in achieving optimum designs in terms of efficiency and safety by evaluating different scenarios of carrying out construction manual operations. The proposed framework also enables evaluating the relationship between safety and productivity from a physical perspective. © 2018 Elsevier B.V.",Ergonomics; Predetermined motion time system; Prevention through design; Productivity; Simulation modeling; Workplace visualization
,7,"Kruethi N., Chaijit S., Permpoonsinsup W., Thongkot D., Ismail A.H., Srinoi P.",Simulation modelling for productivity improvement of sorting process in a ceramic plant,2019,"0,1612114742","Economic competitiveness is recently obligatory to the manufacturing companies. The cost reduction activity has become main focus from the managements. The continuously increasing labor cost every year has a direct impact on production costs. There are efforts to increase the efficiency of labor to get higher productivity. Investment in production technology is an alternative that is often used to improve production processes. However, such investments may require a lot of investment capital. Presenting information to support management decisions is therefore very necessary. Simulation-based models are proven beneficial when dealing with investors. In this study, FlexSim 3D simulation software was used to analyze the production process and the comparison and evaluation results between the existing process and proposed process in term of throughput, productivity, number of workers and the working efficiency are presented. © 2019 IEEE.",FlexSim; Motion study; Process improvement; Productivity; Simulation
Robotica,8,"Walters C., Webb P.J.",Maximizing Efficiency and Reducing Robotic Surgery Costs Using the NASA Task Load Index,2017,"0,1375202571","Perioperative leaders at our facility were struggling to meet efficiency targets for robotic surgery procedures while also maintaining the satisfaction of the surgical team. We developed a human resources time and motion study tool and used it in conjunction with the NASA Task Load Index to observe and analyze the required workload of personnel assigned to 25 robotic surgery procedures. The time and motion study identified opportunities to enlist the help of nonlicensed support personnel to ensure safe patient care and improve OR efficiency. Using the NASA Task Load Index demonstrated that high temporal, effort, and physical demands existed for personnel assisting with and performing robotic surgery. We believe that this process could be used to develop cost-effective staffing models, resulting in safe and efficient care for all surgical patients. © 2017 AORN, Inc",NASA TLX; OR efficiency; OR staffing; OR workload; robotic surgery
,8,"Catchpole K., Perkins C., Bresee C., Solnik M.J., Sherman B., Fritch J., Gross B., Jagannathan S., Hakami-Majd N., Avenido R., Anger J.T.","Safety, efficiency and learning curves in robotic surgery: a human factors analysis",2016,"0,5434153778","Background: Expense, efficiency of use, learning curves, workflow integration and an increased prevalence of serious incidents can all be barriers to adoption. We explored an observational approach and initial diagnostics to enhance total system performance in robotic surgery. Methods: Eighty-nine robotic surgical cases were observed in multiple operating rooms using two different surgical robots (the S and Si), across several specialties (Urology, Gynecology, and Cardiac Surgery). The main measures were operative duration and rate of flow disruptions—described as ‘deviations from the natural progression of an operation thereby potentially compromising safety or efficiency.’ Contextual parameters collected were surgeon experience level and training, type of surgery, the model of robot and patient factors. Observations were conducted across four operative phases (operating room pre-incision; robot docking; main surgical intervention; post-console). Results: A mean of 9.62 flow disruptions per hour (95 % CI 8.78–10.46) were predominantly caused by coordination, communication, equipment and training problems. Operative duration and flow disruption rate varied with surgeon experience (p = 0.039; p < 0.001, respectively), training cases (p = 0.012; p = 0.007) and surgical type (both p < 0.001). Flow disruption rates in some phases were also sensitive to the robot model and patient characteristics. Conclusions: Flow disruption rate is sensitive to system context and generates improvement diagnostics. Complex surgical robotic equipment increases opportunities for technological failures, increases communication requirements for the whole team, and can reduce the ability to maintain vision in the operative field. These data suggest specific opportunities to reduce the training costs and the learning curve. © 2015, Springer Science+Business Media New York.",Automation; Error; Human Factors; Robotic surgery; Safety; Teamwork
,8,"Lopes L., Miklovicz T., Bakker E., Milosevic Z.",The benefits and challenges of robotics in the mineral raw materials sector - An overview,2018,"0,6406584109","Robotics applications in the raw materials sector are becoming increasingly common due to their many perceived benefits. In mining, the extended use of robotics is especially seen in the exploration and exploitation phases, where mineral resources are discovered, extracted and processed. The use of robotics in the mining industry started in the 60s and today it is seen in the automation of material transport or in robotic digging and loading. Potential benefits include improved productivity, decreased production costs, better operational efficiency, increased safety, reduced waste and, ultimately, more value creation. The increasing amount of robotics used in the raw materials sector is coupled with a series of ethical and legal issues, regulatory challenges and policy requirements that affect both producers and end-users of robotic technologies. The benefits and challenges of robotics applications, often overlooked by the stakeholders, can hinder both their integration in the sector and the further development of mining activities, if not properly addressed. © 2018 IEEE.",
,8,"Wang M., Dong H., Li X., Zhang Y., Yu J.",Control and Optimization of a Bionic Robotic Fish Through a Combination of CPG model and PSO,2019,"0,2587074112","Swimming speed and propulsive efficiency are critical indicators of a self-propelled bionic robotic fish in terms of swimming performance. This paper is devoted to achieving a maximum swimming speed and a higher propulsive efficiency for a four-joint robotic fish. A Newton–Euler method based dynamic model in conjunction with a central pattern generator (CPG) network serves to theoretically estimate fish-like swimming performance. In particular, each CPG unit based on limit cycles serves to drive one joint of the robotic fish. The overall CPG model is able to generate rhythmic signals for multimode swimming. To obtain the maximum average speed, a particle swarm optimization (PSO) algorithm is further utilized to optimize the feature parameters of the CPG model. Furthermore, the higher propulsive efficiency is sought within the same control framework. Simulations and experiments on the actual robotic fish demonstrate the improved propulsive performance and the effectiveness of the proposed control framework. © 2019 Elsevier B.V.",Bionic robotic fish; Central pattern generator (CPG); Dynamic modeling; Motion optimization; PSO
,8,"Catchpole K.R., Hallett E., Curtis S., Mirchi T., Souders C.P., Anger J.T.",Diagnosing barriers to safety and efficiency in robotic surgery,2018,"0,3435818297","Recent studies exploring the effects of surgical robots on teamwork are revealing challenges not reflected in clinical studies. This study is a sub analysis of observational data collected from 89 procedures utilising the da Vinci systems. Previous analyses had demonstrated interactions between flow disruptions and contextual factors. This study sought a more granular analysis to provide better insight for improvement. Raters sub-classified disruptions, based upon the original notes, grouped according to four operative phases (pre-robot; docking; surgeon on console; undocking; and finish). The need for repeated utterances; additional supplies retrieval; fogging or matter on the endoscope and procedure-specific training were particularly disruptive. Variations across phases reflect differing demands across the operative course. Combined qualitative and quantitative observational methodologies can identify otherwise undocumented sources of process variation and potential failure. Future observational frameworks should attempt to merge human reliability analysis, a priori modelling, and post hoc analyses of observational data. Practioner Summary: Robotic surgery introduces new challenges into the operating room. Direct observation was used to classify and identify flow disruptions in order to diagnose problems in need of improvement. This technique complements other error prediction and system diagnostic methods which may not account for the complexity and transparency of health care. © 2017 Informa UK Limited, trading as Taylor & Francis Group.",complex systems; Health care ergonomics; human–machine systems; patient safety; teamwork
,8,"Getmanova G.V., Ryzhov Ph.A., Shchenikov Ya.A.",The model of increasing the efficiency of agricultural robotic system,2020,"0,8611145163","The expenses recoupment of agricultural companies is given considerable attention in many countries. Global food security risks require the development of a new generation of intelligent technologies that combine agrobots, highly sensitive sensors with artificial intelligence technologies, which will increase agricultural productivity while reducing the negative impact on the environment. The article describes a model of an intellectual agricultural robotic system, which, based on the data received from sensors installed in the fields, allows robotic agricultural equipment to form tasks to process fields. A conceptual model of an autonomous agricultural system that implements the ideas is proposed in the article. © 2020 IOP Conference Series: Earth and Environmental Science. All rights reserved.",
,8,"Duong L.N.K., Al-Fadhli M., Jagtap S., Bader F., Martindale W., Swainson M., Paoli A.",A review of robotics and autonomous systems in the food industry: From the supply chains perspective,2020,"0,4625525899","Background. An increasing global population means resource utilisation and food security remain the critical global challenges. Robotics and autonomous systems (RAS) have been applied to improve productivity, and their role in enhancing supply chain operations is explored here. Scope and approach. Researchers have studied ways to adopt and integrate RAS into the food industry. However, most of the current literature focuses on the technological impact of RAS. In contrast, this paper discusses the adoption of RAS in the food industry from the supply chain perspective with regard to the supply chain operations. Key findings and conclusions. The study has selected 54 papers using a nine-step systematic review process. This research analysed the use of RAS across five major themes of the food supply chain, including food quality, food safety, food waste, supply chain efficiency, and supply chain analysis. The role of RAS the data availability, cybersecurity, skill capability, and financial costs are discussed in the context of adopting RAS in food supply chains. Future research directions are proposed with the aim of enhancing the application of RAS in food supply chain operations. © 2020",Food supply chains; Literature review; Robotics and autonomous systems
,8,"Fassbender J., Sanap A.B., Green K., Woo J.-H.","Improved productivity, efficiency and cost savings following implementation of drone technology in the surveying industry",2018,"0,3474020421","The goal of this study was to identify any potential benefits drone technology offers in the surveying industry as compared to traditional methods. Drone technology has advanced rapidly over the past decade, offering greater capabilities every year. These technological advances were the inspiration for this research, with an ultimate desire to identify current survey process improvements. The research was carried out in an interview format with professionals from companies offering services within this industry. It was found that replacing traditional surveying methods with drone technology results in overall cost savings for the company and increased efficiency by their field crews. These findings provide significant data for companies with surveying service offerings as operating expense reduction and efficiency increases are realized following the implementation of this new technology. © ISARC 2018 - 35th International Symposium on Automation and Robotics in Construction and International AEC/FM Hackathon: The Future of Building Things. All rights reserved.",Construction; Drone; Surveying; UAV; Unmanned aerial vehicle
,8,"Zhou B., Wu Q.",An improved immune clonal selection algorithm for bi-objective robotic assemble line balancing problems considering time and space constraints,2019,"0,8750290868","Purpose: The extensive applications of the industrial robots have made the optimization of assembly lines more complicated. The purpose of this paper is to develop a balancing method of both workstation time and station area to improve the efficiency and productivity of the robotic assembly lines. A tradeoff was made between two conflicting objective functions, minimizing the number of workstations and minimizing the area of each workstation. Design/methodology/approach: This research proposes an optimal method for balancing robotic assembly lines with space consideration and reducing robot changeover and area for tools and fixtures to further minimize assembly line area and cycle time. Due to the NP-hard nature of the considered problem, an improved multi-objective immune clonal selection algorithm is proposed to solve this constrained multi-objective optimization problem, and a special coding scheme is designed for the problem. To enhance the performance of the algorithm, several strategies including elite strategy and global search are introduced. Findings: A set of instances of different problem scales are optimized and the results are compared with two other high-performing multi-objective algorithms to evaluate the efficiency and superiority of the proposed algorithm. It is found that the proposed method can efficiently solve the real-world size case of time and space robotic assembly line balancing problems. Originality/value: For the first time in the robotic assembly line balancing problems, an assignment-based tool area and a sequence-based changeover time are took into consideration. Furthermore, a mathematical model with bi-objective functions of minimizing the number of workstations and area of each station was developed. To solve the proposed problem, an improved multi-objective immune clonal selection algorithm was proposed and a special coding scheme is designed. © 2019, Emerald Publishing Limited.",Assembly line; Balancing; Constrained optimization; Immune clonal algorithm; Multi-objective; Robotics
,8,"Zhang Z., Tang Q., Li Z., Zhang L.",Modelling and optimisation of energy-efficient U-shaped robotic assembly line balancing problems,2019,"0,3615214772","Within U-shaped assembly lines, the increase of labour costs and subsequent utilisation of robots has led to growing energy consumption, which is the current main expense of auto and electronics industries. However, there are limited researches concerning both energy consumption reduction and productivity improvement on U-shaped robotic assembly lines. This paper first develops a nonlinear multi-objective mixed-integer programming model, reformulates it into a linear form by linearising the multiplication of two binary variables, and then refines the weight of multiple objectives so as to achieve a better approximation of true Pareto frontiers. In addition, Pareto artificial bee colony algorithm (PABC) is extended to tackle this new complex problem. This algorithm stores all the non-dominated solutions into a permanent archive set to keep all the good genes, and selects one solution from this set to overcome the strong local minima. Comparative experiments based on a set of newly generated benchmarks verify the superiority of the proposed PABC over four multi-objective algorithms in terms of generation distance, maximum spread, hypervolume ratio and the ratio of non-dominated solution. © 2018, © 2018 Informa UK Limited, trading as Taylor & Francis Group.",artificial bee colony; assembly line balancing; energy consumption reduction; multi-objective optimisation; U-shaped robotic assembly lines
Fabrica auditiva,9,"Sealy M.P., Madireddy G., Li C., Guo Y.B.",Finite element modeling of hybrid additive manufacturing by laser shock peening,2016,"0,8375311986","Hybrid manufacturing has traditionally targeted efficiency and productivity as improvement criteria. However, the advent of additive manufacturing to print functional parts has expanded the possibilities for a hybrid approach in this field. Hybrid additive manufacturing is the combination of two or more manufacturing processes or materials that synergistically affect the quality and performance of a printed part. Hybrid additive manufacturing allows for advancements in material properties beyond efficiency and productivity. Mechanical, physical, and chemical properties can be designed and printed. The purpose of this study was to model a hybrid additive manufacturing process to investigate the resulting mechanical properties. Laser shock peening (LSP) was coupled with selective laser melting in a 2D finite element simulation in Abaqus to quantify the resulting residual stress fields. The effects of peak pressure and layer thickness were studied when coupling laser shock peening with selective laser melting. © 2016 The Department of Energy’s Kansas City National Security Campus is operated and managed by Honeywell Federal Manufacturing Technologies, LLC under contract number DE-NA0002839.",Hybrid; Laser shock peening; Residual stress; SLM; Ti64
,9,"Dalaee M., Cheaitani F., Arabi-Hashemi A., Rohrer C., Weisse B., Leinenbach C., Wegener K.",Feasibility study in combined direct metal deposition (DMD) and plasma transfer arc welding (PTA) additive manufacturing,2020,"0,1548579412","Direct metal deposition (DMD) and plasma transfer arc welding (PTA) are two metal deposition techniques, which are well-known for high-quality and high-productivity level of fabrication, respectively. In the field of additive manufacturing (AM) of large-scale metallic parts, combined technologies of these methods can offer advantageous solutions to manufacture complex parts with the industry’s economical requirements of productivity and energy efficiency. To study the feasibility of a combined DMD–PTA technique, a preliminary analysis in the specification of both techniques is conducted. Hybrid layers are fabricated using stainless steel EN X3CrNiMo13-4. Joining strategy of dissimilar layers, as well as microstructure and tensile strength of the hybrid layers, are examined. A comparison of the PTA and DMD process specifications shows both PTA and DMD processes are capable of being integrated into one operating system to enhance productivity. Layer-wise deposition of both processes presents a dense microstructure between dissimilar layers. However, side-by-side deposition of PTA and DMD layers requires proper joint-strategy due to higher heat input and wider and thicker deposited track in the regular current PTA compared to the DMD. The DMD layers exhibit higher hardness values compared to the PTA layer (300–315 HV and 320–350 HV, respectively) due to the smaller grain size. The tensile properties of the hybrid PTA-DMD layers are more comparable with PTA layer. The mean yield strengths of samples fabricated with the hybrid PTA-DMD layers are 800–850 MPa, while these properties are 794 MPa, and 984 MPa in samples made with PTA and DMD, respectively. © 2020, Springer-Verlag London Ltd., part of Springer Nature.",Direct metal deposition; High deposition rate additive manufacturing; Hybrid additive manufacturing; Plasma transfer arc welding
,9,"Gusarov A.V., Grigoriev S.N., Volosova M.A., Melnik Y.A., Laskin A., Kotoban D.V., Okunkova A.A.",On productivity of laser additive manufacturing,2018,"0,2546362855","One of the most perspective methods of additive manufacturing is selective laser melting. It allows producing the parts directly from 3D-model to 3D-object from metallic powders and alloys. Nowadays the method has very low productivity, which limits its extensive use and possible application to solve a modern design problem by introducing direct and fast metal production. The solution of its productivity would allow receiving metallic 3D-objects with complex geometry in short production period. The method was improved by the installation of laser beam profiling and online monitoring systems on the developed experimental setup. The profiler contributes to obtaining the alternative power density distributions of the laser beam. The CoCrMo powder was chosen because of its excellent melting qualities, and the initial powder was pre-treated with the purpose to get the diameter of the particles less than 20 μm. During the experiments, 3D-samples were obtained by the improved method of selective laser melting with parameters of two process windows for each of the laser beam spot. The 3D-samples were studied for the revelation of common material defects of the microstructure. The chemicalanalyses of the samples were implemented by scanning electronic microscopy. The analyses showed that the samples of each laser beam spot had defects related to the formation of a solid solution. Application of Inverse Gaussian laser beam spot into the SLM-machine for production of 3D-objects allows producing the pieces with the values of the parameters exceeding the value for Gaussian laser beam spot in several times. The typically recommended parameters for production of the piece on the modern SLM-machine are less than 100 W for laser source power and less than 30 mm/s for scanning speed. The analytical data, presented in the article demonstrated the field of process parameters, which can give a possibility to obtain 3D-object with the parameters up to 1 kW for laser source power and up to 0.3 m/s for scanning speed. The analyses of microstructure give a possibility to conclude about no visible difference between the formation of the objects with different laser beam spots. The online video-monitoring shows that with the application of laser beam profiling system the negative effects of the selective laser melting reduces visibly. © 2018 Elsevier B.V.",Additive manufacturing; Chemical analyzes; Diagnostics; Efficiency; Factors; Laser beam; Modeling; Monitoring; Parameters; Processing; Productivity; Profiling; Quality; Selective laser melting; SEM; Shaping; Temperature fields
,9,"Jones J.B., Gibbons G.J., Wimpenny D.I.",Transfer methods toward additive manufacturing by electrophotography,2011,"0,4037740046","3D printing of complex structures by selective deposition is currently dominated by inkjet technologies. Dry toner systems, despite their high productivity and maturity in 2D digital printing, have only been used indirectly for Additive Manufacture of objects above the micro scale. Although electrophotography (EP) promises increased deposition efficiency and a means of utilizing materials not amenable to liquid ink formulations; this potential cannot be achieved using conventional electrostatic transfer methods. This paper reviews the problems associated with conventional transfer in multilayer printing (including height limitation and defect exaggeration) and demonstrates alternative transfer principles which promise to unlock the potential of Additive Manufacturing by EP. ©2011 Society for Imaging Science and Technology.",
,9,"Venturini G., Montevecchi F., Bandini F., Scippa A., Campatelli G.",Feature based three axes computer aided manufacturing software for wire arc additive manufacturing dedicated to thin walled components,2018,"0,4858957189","WAAM (Wire-Arc-Additive-Manufacturing) is a metal additive manufacturing process using arc welding to create large components with high deposition rate. The workpiece quality and the process productivity are strongly dependent both on the process parameters (wire feed speed, voltage and current) and on the selected deposition path. Currently, the CAM (Computer-Aided-Manufacturing) software dedicated to WAAM rely on a multi-pass strategy to create the component layers, i.e. each layer is built overlapping multiple welding passes. However, since WAAM can create wide layers, a single pass strategy can improve the process efficiency when dealing with thin walled components. This paper proposes CAM software dedicated to WAAM, using a single pass strategy. The proposed solution uses a midsurface representation of the workpiece as input, to generate the deposition toolpath. A feature recognition module is proposed, to identify the critical features of the part, such as free end walls, t-crossings, direct-crossings and isolated tubulars. A specific strategy is developed and proposed for each one of the selected features, with the aim of minimizing the geometrical errors and to ensure the required machining allowances for the subsequent finishing operations. The effectiveness of the proposed strategy is verified manufacturing a test case. © 2018",Computer-aided-manufacturing; Feature recognition; Gas-Metal-Arc-Welding; Wire-Arc-Additive-Manufacturing
